,rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,List Name
7,8,0,0,0,0,0802124739,9780802124739,Grove,"Overwhelmed by her father’s death, a British woman decides to raise a goshawk, a bird that is fierce and notoriously difficult to tame.",0.0,H IS FOR HAWK,Helen Macdonald,by Helen Macdonald,,https://storage.googleapis.com/du-prd/books/images/9780802123411.jpg,128,185,http://www.amazon.com/H-Is-Hawk-Helen-Macdonald/dp/0802123414?tag=NYTBSREV-20,,,,https://www.nytimes.com/2015/02/22/books/review/helen-macdonalds-h-is-for-hawk.html,,"[{'isbn10': '0802123414', 'isbn13': '9780802123411'}, {'isbn10': '1448130727', 'isbn13': '9781448130726'}, {'isbn10': '1481530968', 'isbn13': '9781481530965'}, {'isbn10': '148153095X', 'isbn13': '9781481530958'}, {'isbn10': '1410483614', 'isbn13': '9781410483614'}, {'isbn10': '0802124739', 'isbn13': '9780802124739'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/H-Is-Hawk-Helen-Macdonald/dp/0802123414?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780802124739?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780802124739'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FH%2BIS%2BFOR%2BHAWK%2FHelen%2BMacdonald%2F9780802124739'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780802124739'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780802124739?aff=NYT'}]",nyt://book/05a10fa0-9e5b-5cae-aaa1-42fb915ec8d3,Family
8,9,0,0,0,0,1101907061,9781101907061,Crown/Archetype,"Essays about life with an over-involved parent, based on the Instagram account @CrazyJewishMom.",0.0,"MOTHER, CAN YOU NOT?",Kate Siegel,by Kate Siegel,,https://storage.googleapis.com/du-prd/books/images/9781101907061.jpg,330,427,http://www.amazon.com/Mother-Can-You-Kate-Siegel-ebook/dp/B015VACH36?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1101907061', 'isbn13': '9781101907061'}, {'isbn10': '1101907045', 'isbn13': '9781101907047'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Mother-Can-You-Kate-Siegel-ebook/dp/B015VACH36?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781101907061?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781101907061'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FMOTHER%252C%2BCAN%2BYOU%2BNOT%253F%2FKate%2BSiegel%2F9781101907061'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781101907061'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781101907061?aff=NYT'}]",nyt://book/397b42a2-5d62-5de3-8d8a-19d991f71dfc,Family
9,10,0,0,0,0,0062209736,9780062209733,Harper,Interviews with more than 70 teenagers shed light on their experience of sexuality.,0.0,GIRLS AND SEX,Peggy Orenstein,by Peggy Orenstein,,https://storage.googleapis.com/du-prd/books/images/9780062209733.jpg,328,495,http://www.amazon.com/Girls-Sex-Navigating-Complicated-Landscape-ebook/dp/B0111YAT0Y?tag=NYTBSREV-20,,https://www.nytimes.com/2016/03/27/books/review/sext-and-the-single-girl.html,,,,"[{'isbn10': '0062209728', 'isbn13': '9780062209726'}, {'isbn10': '0062209736', 'isbn13': '9780062209733'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Girls-Sex-Navigating-Complicated-Landscape-ebook/dp/B0111YAT0Y?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062209733?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062209733'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FGIRLS%2BAND%2BSEX%2FPeggy%2BOrenstein%2F9780062209733'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780062209733'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780062209733?aff=NYT'}]",nyt://book/fee36d14-ddad-53e6-8f5a-2391320d49dd,Family
0,1,0,0,0,1,1627790624,9781627790628,Holt,The host of “The O’Reilly Factor” recounts the final years of World War II.,0.0,KILLING THE RISING SUN,Bill O'Reilly and Martin Dugard,by Bill O'Reilly and Martin Dugard,,https://storage.googleapis.com/du-prd/books/images/9781627790635.jpg,326,495,http://www.amazon.com/Killing-Rising-Sun-America-Vanquished-ebook/dp/B01CNTUGF4?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1627790624', 'isbn13': '9781627790628'}, {'isbn10': '1627790632', 'isbn13': '9781627790635'}, {'isbn10': '1427275866', 'isbn13': '9781427275868'}, {'isbn10': '1410493547', 'isbn13': '9781410493545'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Killing-Rising-Sun-America-Vanquished-ebook/dp/B01CNTUGF4?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781627790628?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781627790628'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FKILLING%2BTHE%2BRISING%2BSUN%2FBill%2BO%2527Reilly%2Band%2BMartin%2BDugard%2F9781627790628'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781627790628'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781627790628?aff=NYT'}]",nyt://book/37dd4c95-0d26-521b-925d-91fba91a98b2,Hardcover Political Books
1,2,0,0,0,0,0062300547,9780062300546,HarperCollins,A Yale Law School graduate looks at the struggles of America’s white working class through his own childhood in the Rust Belt.,0.0,HILLBILLY ELEGY,J.D. Vance,by J.D. Vance,,https://storage.googleapis.com/du-prd/books/images/9780062300560.jpg,328,495,http://www.amazon.com/Hillbilly-Elegy-Memoir-Family-Culture-ebook/dp/B0166ISAS8?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0062300547', 'isbn13': '9780062300546'}, {'isbn10': '0062300563', 'isbn13': '9780062300560'}, {'isbn10': '141049666X', 'isbn13': '9781410496669'}, {'isbn10': '0062300555', 'isbn13': '9780062300553'}, {'isbn10': '1432840002', 'isbn13': '9781432840006'}, {'isbn10': '0062477528', 'isbn13': '9780062477521'}, {'isbn10': '0062872257', 'isbn13': '9780062872258'}, {'isbn10': '0063045982', 'isbn13': '9780063045989'}, {'isbn10': '1504734335', 'isbn13': '9781504734332'}, {'isbn10': '1504734343', 'isbn13': '9781504734349'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Hillbilly-Elegy-Memoir-Family-Culture-ebook/dp/B0166ISAS8?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062300546?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062300546'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FHILLBILLY%2BELEGY%2FJ.D.%2BVance%2F9780062300546'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780062300546'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780062300546?aff=NYT'}]",nyt://book/cd518a8a-4ce7-5465-a788-eeeb4244c83d,Hardcover Political Books
2,3,0,0,0,0,0062494600,9780062494603,Harper/HarperCollins,"The anchor of Fox News’s “The Kelly File” discusses why she left a succesful career as a lawyer, the value of hard work, the personal and professional challenges she has faced.",0.0,SETTLE FOR MORE,Megyn Kelly,by Megyn Kelly,,https://storage.googleapis.com/du-prd/books/images/9780062494603.jpg,328,495,https://www.amazon.com/Settle-More-Megyn-Kelly/dp/0062494600?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0062494600', 'isbn13': '9780062494603'}, {'isbn10': '0062494597', 'isbn13': '9780062494597'}, {'isbn10': '006256594X', 'isbn13': '9780062565945'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Settle-More-Megyn-Kelly/dp/0062494600?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062494603?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062494603'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FSETTLE%2BFOR%2BMORE%2FMegyn%2BKelly%2F9780062494603'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780062494603'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780062494603?aff=NYT'}]",nyt://book/17f4c361-855a-5d1b-a51a-8ea6da3ccc1c,Hardcover Political Books
3,4,0,0,0,0,0374273537,9780374273538,"Farrar, Straus & Giroux","How the accelerating pace of technology, globalization and climate change are reshaping the world, and what we can do about it.",0.0,THANK YOU FOR BEING LATE,Thomas L Friedman,by Thomas L. Friedman,,https://storage.googleapis.com/du-prd/books/images/9780374715144.jpg,330,495,https://www.amazon.com/Thank-You-Being-Late-Accelerations-ebook/dp/B01F1Z0QHA?tag=NYTBSREV-20,,https://www.nytimes.com/2016/11/22/books/review/thomas-friedman-thank-you-for-being-late.html,,,,"[{'isbn10': '0374273537', 'isbn13': '9780374273538'}, {'isbn10': '0374715149', 'isbn13': '9780374715144'}, {'isbn10': '1410496856', 'isbn13': '9781410496850'}, {'isbn10': '1250141222', 'isbn13': '9781250141224'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Thank-You-Being-Late-Accelerations-ebook/dp/B01F1Z0QHA?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780374273538?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780374273538'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHANK%2BYOU%2BFOR%2BBEING%2BLATE%2FThomas%2BL%2BFriedman%2F9780374273538'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780374273538'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780374273538?aff=NYT'}]",nyt://book/b9c274f3-2bd7-53e6-abaa-291b8552fe8e,Hardcover Political Books
4,5,0,0,0,0,0062645358,9780062645357,Morrow,An eyewitness account of Pearl Harbor by a 94-year-old veteran.,0.0,ALL THE GALLANT MEN,Donald Stratton with Ken Gire,by Donald Stratton with Ken Gire,,https://storage.googleapis.com/du-prd/books/images/9780062645357.jpg,330,440,https://www.amazon.com/All-Gallant-Men-American-Firsthand/dp/0062645358?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0062645358', 'isbn13': '9780062645357'}, {'isbn10': '0062645374', 'isbn13': '9780062645371'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/All-Gallant-Men-American-Firsthand/dp/0062645358?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062645357?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062645357'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FALL%2BTHE%2BGALLANT%2BMEN%2FDonald%2BStratton%2Bwith%2BKen%2BGire%2F9780062645357'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780062645357'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780062645357?aff=NYT'}]",nyt://book/aa91c3f4-75b0-5d10-a709-4ca77857112b,Hardcover Political Books
5,6,0,0,0,0,1250132924,9781250132925,Thomas Dunne/St. Martin’s,The Vermont senator and former candidate for the Democratic nomination for president delivers his message of social and economic justice.,0.0,OUR REVOLUTION,Bernie Sanders,by Bernie Sanders,,https://storage.googleapis.com/du-prd/books/images/9781250132932.jpg,326,495,https://www.amazon.com/Our-Revolution-Believe-Bernie-Sanders-ebook/dp/B01HW70IY6?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1250132924', 'isbn13': '9781250132925'}, {'isbn10': '1250132932', 'isbn13': '9781250132932'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Our-Revolution-Believe-Bernie-Sanders-ebook/dp/B01HW70IY6?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250132925?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250132925'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FOUR%2BREVOLUTION%2FBernie%2BSanders%2F9781250132925'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781250132925'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781250132925?aff=NYT'}]",nyt://book/f7add113-6adb-5abb-b5c8-d8ea03a0c06d,Hardcover Political Books
6,7,0,0,0,0,0812993543,9780812993547,Spiegel & Grau,"A meditation on race in America as well as a personal story by the national correspondent of The Atlantic, framed as a letter to his teenage son.",0.0,BETWEEN THE WORLD AND ME,Ta-Nehisi Coates,by Ta-Nehisi Coates,,https://storage.googleapis.com/du-prd/books/images/9780679645986.jpg,326,495,http://www.amazon.com/Between-World-Me-Ta-Nehisi-Coates-ebook/dp/B00SEFAIRI?tag=NYTBSREV-20,,https://www.nytimes.com/2015/08/17/books/review/ta-nehisi-coatess-between-the-world-and-me.html,,,,"[{'isbn10': '0812993543', 'isbn13': '9780812993547'}, {'isbn10': '0451482212', 'isbn13': '9780451482211'}, {'isbn10': '1410485846', 'isbn13': '9781410485847'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Between-World-Me-Ta-Nehisi-Coates-ebook/dp/B00SEFAIRI?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780812993547?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780812993547'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FBETWEEN%2BTHE%2BWORLD%2BAND%2BME%2FTa-Nehisi%2BCoates%2F9780812993547'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780812993547'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780812993547?aff=NYT'}]",nyt://book/58581564-a808-52ff-9041-52377646115b,Hardcover Political Books
7,8,0,0,0,0,0670785970,9780670785971,Viking,The role of the white poor in American history.,0.0,WHITE TRASH,Nancy Isenberg,by Nancy Isenberg,,https://storage.googleapis.com/du-prd/books/images/9781101608487.jpg,328,495,http://www.amazon.com/White-Trash-400-Year-History-America-ebook/dp/B016JPTQ9U?tag=NYTBSREV-20,,https://www.nytimes.com/2016/06/26/books/review/white-trash-by-nancy-isenberg.html,,,,"[{'isbn10': '0670785970', 'isbn13': '9780670785971'}, {'isbn10': '110160848X', 'isbn13': '9781101608487'}, {'isbn10': '0143129678', 'isbn13': '9780143129677'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/White-Trash-400-Year-History-America-ebook/dp/B016JPTQ9U?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780670785971?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780670785971'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FWHITE%2BTRASH%2FNancy%2BIsenberg%2F9780670785971'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780670785971'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780670785971?aff=NYT'}]",nyt://book/6217520c-d89a-55f8-a0f1-e01036f6f9ff,Hardcover Political Books
8,9,0,0,0,0,1595586431,9781595586438,New Press,A law professor takes aim at the “war on drugs” and its impact on black men. Originally published in 2010.,0.0,THE NEW JIM CROW,Michelle Alexander,by Michelle Alexander,,https://storage.googleapis.com/du-prd/books/images/9781595586438.jpg,128,191,http://www.amazon.com/The-New-Crow-Incarceration-Colorblindness/dp/1595586431?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1595586431', 'isbn13': '9781595586438'}, {'isbn10': '1595581030', 'isbn13': '9781595581037'}, {'isbn10': '1595588191', 'isbn13': '9781595588197'}, {'isbn10': '1595585303', 'isbn13': '9781595585301'}, {'isbn10': '1501260235', 'isbn13': '9781501260230'}, {'isbn10': '1620971933', 'isbn13': '9781620971932'}, {'isbn10': '1620975459', 'isbn13': '9781620975459'}, {'isbn10': '1464048258', 'isbn13': '9781464048258'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-New-Crow-Incarceration-Colorblindness/dp/1595586431?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781595586438?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781595586438'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BNEW%2BJIM%2BCROW%2FMichelle%2BAlexander%2F9781595586438'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781595586438'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781595586438?aff=NYT'}]",nyt://book/31fface8-9bb3-58b3-b1bf-35a532c54a7b,Hardcover Political Books
9,10,0,0,0,0,081298496X,9780812984965,Spiegel & Grau,A law professor and MacArthur grant recipient’s memoir of his decades of work to free innocent people condemned to death.,0.0,JUST MERCY,Bryan Stevenson,by Bryan Stevenson,,https://storage.googleapis.com/du-prd/books/images/9780812994520.jpg,128,193,http://www.amazon.com/Just-Mercy-Story-Justice-Redemption-ebook/dp/B00JYWVYLY?tag=NYTBSREV-20,,,,https://www.nytimes.com/2014/10/19/books/review/just-mercy-by-bryan-stevenson.html,,"[{'isbn10': '0812994523', 'isbn13': '9780812994520'}, {'isbn10': '0553550608', 'isbn13': '9780553550603'}, {'isbn10': '1925113574', 'isbn13': '9781925113570'}, {'isbn10': '081298496X', 'isbn13': '9780812984965'}, {'isbn10': '0593133935', 'isbn13': '9780593133934'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Just-Mercy-Story-Justice-Redemption-ebook/dp/B00JYWVYLY?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780812984965?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780812984965'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FJUST%2BMERCY%2FBryan%2BStevenson%2F9780812984965'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780812984965'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780812984965?aff=NYT'}]",nyt://book/cd6d25c8-a6f0-55a4-b322-e8eb0dbb5fb3,Hardcover Political Books
0,1,0,0,0,0,0399588175,9780399588174,Spiegel & Grau,"A memoir about growing up in South Africa by the comedian, now the host of “The Daily Show,” whose birth was the result of an illegal (under apartheid) relationship between a white Swiss father and a black Xhosa mother.",0.0,BORN A CRIME,Trevor Noah,by Trevor Noah,,https://storage.googleapis.com/du-prd/books/images/9780399588181.jpg,326,495,https://www.amazon.com/Born-Crime-Stories-African-Childhood-ebook/dp/B01DHWACVY?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0399588175', 'isbn13': '9780399588174'}, {'isbn10': '0399588183', 'isbn13': '9780399588181'}, {'isbn10': '1531865038', 'isbn13': '9781531865030'}, {'isbn10': '1531865046', 'isbn13': '9781531865047'}, {'isbn10': '0399588191', 'isbn13': '9780399588198'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Born-Crime-Stories-African-Childhood-ebook/dp/B01DHWACVY?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780399588174?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780399588174'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FBORN%2BA%2BCRIME%2FTrevor%2BNoah%2F9780399588174'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780399588174'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780399588174?aff=NYT'}]",nyt://book/f6f9b274-6e97-51e2-b784-bd71d0dd21f6,Race and Civil Rights
1,2,0,0,0,0,0062363603,9780062363602,HarperCollins,"The story, based in part on interviews, of the black women mathematicians who were hired as “computers” by the precursor of NASA during World War II. The basis of the forthcoming movie.",0.0,HIDDEN FIGURES,Margot Lee Shetterly,by Margot Lee Shetterly,,https://storage.googleapis.com/du-prd/books/images/9780062363619.jpg,330,494,http://www.amazon.com/Hidden-Figures-American-Untold-Mathematicians-ebook/dp/B0166JFFD0?tag=NYTBSREV-20,,,,,,"[{'isbn10': '006236359X', 'isbn13': '9780062363596'}, {'isbn10': '0062363611', 'isbn13': '9780062363619'}, {'isbn10': '0062363603', 'isbn13': '9780062363602'}, {'isbn10': '0062466445', 'isbn13': '9780062466440'}, {'isbn10': '0062677284', 'isbn13': '9780062677280'}, {'isbn10': '0062798952', 'isbn13': '9780062798954'}, {'isbn10': '0062472070', 'isbn13': '9780062472076'}, {'isbn10': '1441709657', 'isbn13': '9781441709653'}, {'isbn10': '0062668587', 'isbn13': '9780062668585'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Hidden-Figures-American-Untold-Mathematicians-ebook/dp/B0166JFFD0?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062363602?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062363602'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FHIDDEN%2BFIGURES%2FMargot%2BLee%2BShetterly%2F9780062363602'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780062363602'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780062363602?aff=NYT'}]",nyt://book/8f857528-696f-5759-9259-533bbeb21f09,Race and Civil Rights
